LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,avg_bill,avg_payment,max_delinquency,total_delinquency,avg_macro_CPI,avg_macro_GDP,avg_macro_TAIEX,avg_macro_rate,avg_macro_unemp,default payment next month
0.5191192900072952,2,2,1,2.0806894205572957,-1,-1,-1,-1,-1,-1,12.021915404899133,11.15307405282242,11.970635081584982,11.311078522445099,11.024676395383143,12.748815453416213,0.0,6.660575149839686,5.961005339623274,0.0,8.421562960400987,7.234898420314831,10.95299421061384,7.076372244274978,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
0.6417328970763176,2,1,1,0.922938584969287,-1,-1,-1,2,-1,0,12.022882711806087,11.166045252792483,12.025796994443139,11.394310833633986,11.341579455889253,12.738123413746655,6.825460036255307,9.185330208972015,0.0,10.038062150832348,0.0,8.891649112650057,11.053795832276371,8.825363930295334,2,2,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,1
1.0629938337787594,1,1,2,0.4636163196662027,-1,-1,-1,-1,-1,-1,12.019568353281887,11.158647645631218,11.968164380296468,11.310919433899752,11.02934204634797,12.738663674964343,5.968707559985366,5.968707559985366,5.926926025970411,5.707110264748875,7.065613363597717,7.065613363597717,10.942458936768054,6.450996876486422,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
1.8373853869087897,1,2,1,0.8376265066445568,1,-1,2,2,0,0,12.01125534105658,11.202234029135594,11.977847454527831,11.329711510107538,11.160484402634983,12.755156018948885,8.412054873292933,0.0,0.0,8.853808274977197,3.6109179126442243,6.278521424165844,10.997360852134815,7.607050190128317,2,5,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,1
-0.5135592262370264,2,2,1,1.3089470157059024,0,0,0,0,0,0,12.40167232326997,11.921651915780764,12.234140044921029,11.803548209404768,11.347248613304346,12.805461192015972,8.517393171418904,8.517393171418904,8.517393171418904,8.006700845440367,7.601402334583733,8.006700845440367,11.582729784921584,8.251750861227901,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
1.8695797115221005,1,3,2,-0.4950412987836017,-2,-2,-2,-2,-2,-2,12.020519873979996,11.15307405282242,11.965687559520552,11.306331707200554,11.024725278007823,12.740731000099013,0.0,0.0,0.0,0.0,7.478734825567875,0.0,10.94076211796919,5.689796232681461,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
-0.7891132362483021,2,2,2,0.026096910942297016,0,0,0,0,0,0,12.323286630418988,11.779113179956948,12.286582936177444,11.780200727644347,11.410626923348222,12.81632994405966,8.006700845440367,7.7266536648476425,6.90875477931522,7.00397413672268,7.170888478512505,6.933423025730715,11.549842244053211,7.387915488437242,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
-0.5135592262370264,2,2,1,0.026096910942297016,2,2,2,0,0,0,12.116558138322425,11.429913352976165,12.094722002606797,11.54626352458074,11.338286322715634,12.801433332750712,8.558527054909215,0.0,6.90875477931522,6.90875477931522,6.90875477931522,6.90875477931522,11.258605094797959,7.336936913707618,2,6,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,1
-0.2847917733012345,2,1,1,0.4636163196662027,0,0,0,0,0,0,12.355970007095666,11.837498616005758,12.312219352058952,11.775851110295534,11.629756936922327,12.877873608070521,8.517393171418904,7.798523053625206,8.006700845440367,8.006700845440367,7.601402334583733,8.006700845440367,11.650410905035722,8.030626481871032,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
1.2431022551165405,2,1,2,-1.1300809003483963,0,0,0,0,0,0,13.129243653925005,12.850171378568414,12.656953978502088,12.259547059545998,12.141880730984264,12.98155068318275,9.324472306021095,8.517393171418904,10.077860939480908,8.327726166461412,8.188966863648876,8.061486866871327,12.424170823661125,9.046408680293819,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
-1.666848273078999,1,3,2,-1.5043215583093366,1,-1,0,0,0,2,12.017215780051297,11.229421319481219,12.079085506773422,11.506847028649759,11.283965028334453,12.784353158694751,8.619208116822968,9.546884034617925,4.927253685157205,6.2166061010848646,0.0,0.0,11.141612960354934,8.12063826943783,2,3,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
0.7564222381735122,2,2,1,-0.22243079409313127,0,0,0,0,0,0,12.900106932494854,12.614642927591753,12.884560399831196,12.684434993151003,12.629950526645464,13.027261175971002,9.210440366976517,9.305741456739435,9.305741456739435,9.210440366976517,8.517393171418904,8.517393171418904,12.518262557405254,9.067354906294602,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
-1.666848273078999,1,1,2,-0.6416298116997754,0,0,0,0,0,0,12.1463226411244,11.397222763916492,12.086432887230625,11.526542333179322,11.30636859101041,12.79292832164113,7.438971592395862,7.601402334583733,7.3783837129967145,6.90875477931522,7.313886831633462,6.90875477931522,11.244228692429528,7.291429117087644,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
0.9662521913648202,2,2,1,-0.3554890392596897,0,0,0,2,2,2,12.58857614200099,11.89023112461782,12.357256070264203,11.915800555209294,11.801219849920443,12.912937802918314,8.699681400989514,8.699681400989514,0.0,8.476579508530941,0.0,7.708410667257367,11.82718617522622,8.06211758275474,2,6,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
0.24394398070070042,1,2,1,0.7492352026919706,-1,-1,-1,-1,0,-1,12.019182669381218,11.171617555305376,11.967758348176288,11.989078895364905,11.030023002306708,12.871154657821776,7.175489713624222,6.481577129276431,8.801705427407326,0.0,8.68375857489284,5.7899601708972535,11.263452910825821,7.813306664354754,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,1
-0.2847917733012345,1,2,1,1.162070577752494,1,2,2,0,0,0,12.145414585654693,11.448450941784746,12.103912558588018,11.570741440346973,11.367691578780176,12.80835923217938,7.601402334583733,0.0,7.601402334583733,7.0909098220799835,7.00397413672268,7.0909098220799835,11.293074404122347,7.1316985104669115,2,5,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,1
0.8643003776574393,2,1,2,-1.1300809003483963,0,0,0,0,0,0,12.908405012810011,12.657613124979061,12.905328629299511,12.724714641710438,12.378276524135842,13.162447179527607,9.246575864558277,9.62819507773027,9.589803677545346,8.883501584323207,8.968396191198256,8.841158975945264,12.539921802025638,9.245498356231996,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
0.24394398070070042,2,2,2,-0.7958621935264368,0,0,0,0,0,0,12.430211701165486,11.970805904413654,12.425404943235389,12.152909182414108,12.010902903154921,13.004212524111331,8.517393171418904,8.517393171418904,9.90353755128617,8.517393171418904,8.594339400592892,8.716207971151853,11.937282110076561,8.955577146281511,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
0.6999923241170234,1,1,1,1.0850063682138462,0,0,0,0,0,0,12.157312980895625,11.470529315451188,12.129202400271975,11.609226063239133,11.413933515763278,12.819329398488051,7.313886831633462,7.696667081526462,7.601402334583733,7.00397413672268,6.90875477931522,6.8885724595653635,11.336253916774693,7.28915535530767,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
0.08693328192361886,2,1,1,1.3089470157059024,-1,-1,-1,-1,-1,-1,12.022678513733247,11.403199880691576,12.03708578516792,11.468942228987306,11.024725278007823,12.863898301212267,9.714053658392196,9.36220272128543,9.572410734431823,0.0,10.74753012020266,7.783640596221253,11.17865713130312,9.631990988057101,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
1.486110633212629,1,1,1,-0.22243079409313127,2,2,0,0,-2,-2,12.775013392010864,12.467979112916877,12.77355172233153,11.306331707200554,11.024725278007823,12.735535511912978,8.853808274977197,9.210440366976517,0.0,0.0,0.0,8.364275084991524,11.928961173570773,8.174515071406837,2,4,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,1
0.6417328970763176,1,1,1,1.3089470157059024,2,-1,-1,-1,0,-1,12.026114294165321,11.27694993484064,12.120814276578262,11.454681756528737,11.138377459496786,12.792808758796113,9.127284796838858,10.180778321920783,9.473319831787592,0.0,9.904437101571716,9.593014391783532,11.141255319524005,9.53825226364703,2,2,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
-1.3723900433022265,2,2,1,0.922938584969287,2,2,2,2,2,2,12.108244799061225,11.35068884855954,12.073129651193993,11.498897531985586,11.283562613842102,12.78637302465843,0.0,8.052614818815567,0.0,7.268920128193722,0.0,7.366445148327599,11.198769360809493,6.934397209928558,2,12,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,1
-1.3723900433022265,1,2,1,0.922938584969287,1,2,0,0,0,2,12.134034069160773,11.40399190692562,12.090493429678016,11.540968555994871,11.368546882291673,12.804485980173508,0.0,7.202661196523238,6.853299093186078,8.343077871169383,0.0,6.90875477931522,11.265581003077065,7.130098510125578,2,5,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
0.5191192900072952,2,2,1,0.5624443464676504,0,0,0,0,0,0,12.749111797060795,12.221177983305777,12.441543897532917,12.025569434543003,11.755950071877587,12.821296121742412,8.210124405164267,7.80057265467065,7.5256399750415355,7.357556200910353,8.517393171418904,7.577633832602728,11.947101119212299,7.919234971192622,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
1.4082741704448443,2,1,1,0.922938584969287,-1,-1,-1,-1,-1,-1,12.125117438322208,11.414408147794397,11.966882280015483,11.332685739660542,11.105648716832796,12.751444613048747,9.946786476931276,5.241747015059643,7.6838639802564295,8.551401362745974,8.602820277383675,7.6236419465115715,11.079446610406865,8.697123001373788,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
1.0152348983243977,2,1,2,1.3089470157059024,0,0,0,0,0,-1,12.390246652145665,11.5720901981382,12.163979009483112,11.617213405625083,11.163467274651499,12.742528003626372,7.252762418053187,7.0909098220799835,6.386879319362645,5.303304908059076,8.637284671674058,0.0,11.37578948839359,7.318429020797686,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
1.4082741704448443,2,3,1,0.14239612151474396,0,0,0,0,0,0,12.12226703367111,11.367425592112635,12.066482938321688,11.492569684713155,11.27407165120037,12.784588692966077,7.601402334583733,8.006700845440367,7.601402334583733,7.601402334583733,7.601402334583733,7.601402334583733,11.200652385877127,7.681406599201042,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
1.0152348983243977,2,1,1,1.00534510768548,-2,-2,-2,-2,-2,-2,12.063742658549302,11.282429954110393,12.027693307968843,11.353706965409721,11.138392002730184,12.748646905110743,9.173365135851288,9.21642184229205,8.28121766128665,8.907747686788648,8.40804774415544,9.000483164987708,11.05527982689214,8.891649112650057,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
-0.6440902286753902,2,2,1,0.6575761586912998,1,2,2,0,0,0,12.312695863643603,11.77394266871252,12.27442731340852,11.842603242874025,11.381848201363285,12.810241060514656,8.612685172875459,0.0,7.909856667269403,6.968850378341948,6.842683282238422,6.8501261661455,11.546552034397312,7.529227422835191,2,5,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,1
-0.9531238224996238,2,2,1,0.7492352026919706,0,0,-1,0,0,0,12.078131313647322,11.15307405282242,12.104538134705876,11.516668451249062,11.30216739593165,12.793181302859317,0.0,10.06160179562982,7.313886831633462,6.803505257608338,6.901737206656574,7.00397413672268,11.177233590453957,8.445482343862237,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
-0.9531238224996238,2,2,1,-0.3554890392596897,0,0,0,0,0,0,12.14577578249496,11.396121949427345,12.082361447993083,11.473935125278944,11.190803765071477,12.765416968050767,7.601402334583733,7.32052696227274,8.294299608857235,6.90875477931522,6.398594934535208,6.2166061010848646,11.18874306464836,7.379424187546934,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
-0.7891132362483021,2,2,1,-1.5043215583093366,0,0,0,0,0,0,12.338709262962745,11.787081471240286,12.299194068115696,11.855954728654805,11.457021558024994,12.82623775832964,7.70210434005105,8.03947991910045,7.601402334583733,7.013915474810528,7.023758954738443,7.097548850614793,11.590022299355171,7.491738423365854,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,1
0.7564222381735122,2,1,1,-0.22243079409313127,2,2,2,2,2,2,12.834545295703709,12.521901115482365,12.848983867263104,12.637221744569468,12.581349986973468,13.261243191688447,0.0,9.99884318585288,9.04793908261736,9.04793908261736,9.105090961257085,0.0,12.533177333828439,8.987321812850125,2,12,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,1
0.5191192900072952,2,1,2,0.026096910942297016,-1,-1,-1,-1,-1,-2,12.032813897144962,11.30416547252328,11.965687559520552,11.318551569652099,11.024725278007823,12.735535511912978,9.339788439163069,0.0,6.90875477931522,0.0,0.0,0.0,10.977491183422895,7.632643345326145,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
0.8111528623165425,2,2,1,0.14239612151474396,2,0,0,0,0,0,12.462832774585516,11.58169564499661,12.18673690922343,11.667284694478061,11.475753052615845,12.8358166601928,7.403670290012373,7.698936199813447,7.601402334583733,7.601402334583733,6.90875477931522,6.90875477931522,11.532128239187903,7.403670290012373,2,2,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,1
0.3871513198050401,2,2,2,-0.9584219139588164,2,2,2,2,0,0,12.583741663573113,12.194298602724825,12.562893578811943,12.232787602047749,12.141678114025598,13.059781341101509,8.699681400989514,8.428580533059634,0.0,8.434028950155469,8.699681400989514,8.03947991910045,12.118270046516027,8.305689961258702,2,8,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
0.6417328970763176,2,3,1,1.5129114175940517,0,0,0,0,0,0,12.253228141023145,11.609425845295737,12.173440976866821,11.640922823033584,11.39836722406946,12.807581397150734,7.601402334583733,7.3783837129967145,7.3783837129967145,6.90875477931522,8.006700845440367,6.90875477931522,11.41218573848497,7.438971592395862,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
-1.666848273078999,1,1,2,-1.5043215583093366,-2,-2,-2,-2,-2,-2,12.019019914360317,11.153059721555179,11.96568120080641,11.312386982989711,11.06126457437221,12.73697732896963,0.0,0.0,6.206575926724928,7.736743682453495,6.198478716492308,7.4360278163518485,10.944441302322607,6.7208231096305,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
-1.3723900433022265,2,3,2,1.0850063682138462,0,0,0,0,-1,-1,12.176602639346143,11.441322046110535,12.083085466781322,11.510743085311162,11.250235147353186,12.735535511912978,7.210079628170788,7.1631723908466425,8.33110454805304,9.650271316965625,0.0,0.0,11.206739920953888,8.221613346837316,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
-0.7891132362483021,1,2,2,0.7492352026919706,0,-1,-1,-1,-1,-1,12.103353083925658,11.245411965920079,12.001806048110648,11.36883567094082,11.084186612202346,12.768584236577622,8.81744592104187,8.663023639627777,8.565411763686711,8.232440158470336,9.342420712333391,8.914088348841334,11.066927383071294,8.814627555310697,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
0.24394398070070042,2,2,2,-0.4950412987836017,0,0,-1,0,0,0,12.096598123385139,11.245137518896433,12.529839509653833,12.192115698900968,12.070722457041624,13.016284826242922,7.61085279039525,11.698392070908255,8.19229373114764,8.03947991910045,8.071218539969863,7.847371836159788,11.819366728370913,10.020321990267583,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
-0.9531238224996238,1,2,2,-0.3554890392596897,-1,-1,-1,0,0,-1,12.032332165757389,11.15307405282242,12.07502958301425,11.49665379649533,11.031059758648459,12.78305111171569,0.0,9.807637226879294,5.834810737062605,0.0,8.862980147485528,5.783825182329737,11.084511535483657,8.370490007717782,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
1.155113830650042,1,1,1,0.6575761586912998,-1,-1,-1,-1,-1,0,12.14279199960243,11.297638469933798,12.161247858849041,12.02789648469744,12.589258060947257,12.780509485619493,9.297343415597757,10.438576428437798,11.367518117239056,12.355539516286454,8.070906088787819,8.922791623969637,11.718453435657235,11.041512843561073,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
0.4544096728511559,2,3,1,0.4636163196662027,0,0,0,0,0,0,12.449802830452771,12.060312499847354,12.495995954533921,12.191004691955772,12.115524111077505,12.78027298847888,9.61587214452889,9.210440366976517,8.643825842349603,9.333796175903101,8.619569258033104,9.813179839504594,11.908905733867178,9.302661239751204,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
0.5191192900072952,2,1,2,0.5624443464676504,-2,-2,-1,-1,-2,-2,12.017215780051297,11.15307405282242,11.970748966712971,11.306331707200554,11.029715008237211,12.736997911302637,0.0,6.683360945766275,0.0,5.730099782973575,6.210600077024653,0.0,10.938648136674892,5.5909869805108565,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
0.3871513198050401,2,1,2,0.8376265066445568,-1,0,0,0,0,0,12.042935878151052,11.228876783750868,12.265133692659377,11.833507838013075,11.69515535089587,12.885719100036264,7.824445930877619,10.819798284210286,8.006700845440367,8.006700845440367,7.601402334583733,7.824445930877619,11.463530367865758,9.259225769705994,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
-0.0875094222424097,1,1,1,0.026096910942297016,2,2,2,2,2,2,12.480076597546981,12.03644616418076,12.459776439224894,12.118726667113185,12.016919808583202,12.998902251863251,8.294299608857235,8.294299608857235,8.294299608857235,8.294299608857235,0.0,8.987321812850125,11.96363902304045,8.294299608857235,2,12,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,1
0.8111528623165425,2,4,1,0.922938584969287,-2,-2,-2,-2,-2,-2,12.01717954335318,11.171505006064965,11.970926095581012,11.331151758079107,11.024464543059716,12.735488397105962,7.173958319756794,6.722629794855448,7.628031126930335,0.0,0.0,0.0,10.946102517743777,6.54965074223381,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
1.8373853869087897,2,1,1,0.5624443464676504,0,0,0,0,0,-1,12.232734050483664,11.785811108179253,12.252359679481486,11.600734856794636,11.410881665146636,12.770064558533237,10.309185966759637,10.043988352323694,6.340359303727752,10.013417611908324,9.386979145634639,9.276502574229852,11.441420512276299,9.706367029230101,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
1.3273719327921307,1,3,1,2.1297869866165136,0,0,0,0,0,2,12.900234311325914,12.65125834183327,12.881516543626711,12.440781065214287,11.962904942385036,12.974538315272374,9.61587214452889,9.392745258631441,9.210440366976517,9.210440366976517,0.0,9.210440366976517,12.365849610944593,9.15915233520675,2,2,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
0.24394398070070042,2,2,1,-0.6416298116997754,0,0,0,2,0,0,12.054278353904952,11.22325474981197,12.008347053434951,11.351511806787954,11.07499398172423,12.744330540227233,8.294299608857235,7.7102051944325325,0.0,2.833213344056216,2.833213344056216,4.406719247264253,11.014157411214727,6.964293129942395,2,2,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
1.8373853869087897,2,1,2,0.25387234491308125,1,-2,-2,-2,-2,-2,12.017215780051297,11.15307405282242,11.965687559520552,11.306331707200554,11.024725278007823,12.735535511912978,0.0,0.0,0.0,0.0,0.0,0.0,10.933895349340577,0.0,1,1,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,1
0.8111528623165425,1,1,1,0.6575761586912998,0,0,0,0,0,0,12.060653732626362,11.238528092173613,11.988600481453195,11.343618845253769,11.083264995621747,12.739033468148515,8.019612794400267,7.601402334583733,6.90875477931522,6.90875477931522,0.0,10.23933481730158,11.006163794370899,8.672100906196134,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
1.3273719327921307,2,2,1,-0.7958621935264368,1,-2,-2,-2,-2,-2,12.017215780051297,11.15307405282242,11.965687559520552,11.306331707200554,11.024725278007823,12.735535511912978,0.0,0.0,0.0,0.0,0.0,0.0,10.933895349340577,0.0,1,1,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
-1.3723900433022265,1,2,2,-0.6416298116997754,0,0,0,2,2,2,12.127808355534048,11.413116179350727,12.099361217801391,11.553625852096603,11.359937442328421,12.803573089656965,7.601402334583733,7.650168700845001,6.90875477931522,7.601402334583733,0.0,6.90875477931522,11.268756163650135,7.208600337960199,2,6,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,1
0.6417328970763176,1,1,2,-0.3554890392596897,0,0,2,2,2,2,12.561615448839488,12.20406563282691,12.555235443824975,12.358463205826894,12.250228277302089,13.116103827233184,9.392745258631441,0.0,10.221977646629885,0.0,9.392745258631441,0.0,12.179666211018956,9.057694115491978,2,8,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,1
1.1095988810204687,2,1,2,0.25387234491308125,-2,-2,-2,-2,-2,-2,12.017215780051297,12.817643651590428,11.965687559520552,11.306331707200554,11.024725278007823,12.735535511912978,12.607824200259685,0.0,0.0,0.0,0.0,12.203158403248148,11.569860150081068,11.327218183072066,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
-1.666848273078999,1,3,1,0.36084803413823086,0,-1,-1,-1,-1,-1,12.02586884470722,11.170843523334396,11.968164380296468,11.311115231592412,11.030735887740569,12.735476618057357,7.132497551660044,5.993961427306569,5.968707559985366,5.916202062607435,0.0,6.68586094706836,10.945191396119496,6.284445058010971,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
-0.5135592262370264,2,3,1,1.6391892150231966,-2,-2,-2,-2,-2,-2,12.017215780051297,11.15307405282242,11.965687559520552,11.306331707200554,11.024725278007823,12.735535511912978,0.0,0.0,0.0,0.0,0.0,0.0,10.933895349340577,0.0,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
1.3273719327921307,2,2,2,1.6391892150231966,-1,-1,-1,-1,-1,-1,12.080021775329573,11.35021828245985,12.056789267813016,11.419482540758597,11.191162514419917,12.75917296813037,9.629511127140459,9.618003063627834,9.187071745036828,9.316050826398296,9.002577922700276,9.075322160298095,11.122804530596664,9.335297611380566,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
-1.3723900433022265,2,2,2,-2.160312617182404,0,0,0,0,0,0,12.07412285865049,11.292079272704703,11.997405060006418,11.330899864376917,11.043497669900166,12.735535511912978,7.601402334583733,6.90875477931522,6.910750787961936,3.1780538303479458,0.0,0.0,11.014854267706957,6.510010293889111,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
-0.7891132362483021,1,2,1,1.0850063682138462,0,0,0,0,0,0,12.160520732561208,11.335221231911436,12.04666651330696,11.461421622103114,11.237316880418973,12.778539785664737,7.170888478512505,7.3783837129967145,7.170888478512505,7.313886831633462,6.90875477931522,7.601402334583733,11.18462970963315,7.280008252884188,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
0.3871513198050401,1,2,1,0.026096910942297016,0,0,0,0,0,0,12.222201867460045,11.597147120970925,12.193382464713656,11.720240402127523,11.562286894507952,12.859922710018209,7.496097345175956,7.601402334583733,7.601402334583733,7.824445930877619,7.601402334583733,7.601402334583733,11.485089960331374,7.62608275807238,0,0,195.13333333333333,13032.649,6071.140380859375,2.0625,4.1,0
