LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,avg_bill,avg_payment,max_delinquency,total_delinquency,utilisation_ratio,LIMIT_BAL_sq,limit_x_bill,payment_ratio,avg_unpaid_balance,is_underpaying,cpi_risk_norm,gdp_x_payment_ratio,taiex_x_utilisation,rate_x_delinquency,unemp_x_delinquency,BILL_AMT_PC1,BILL_AMT_PC2,is_anomaly,default payment next month
0.5191192900072952,2,2,1,2.080689468091304,0,0,0,0,0,0,0.0,6.660575149839686,5.961005339623274,0.0,8.421562960400987,7.234898420314831,10.95299421061384,7.076372244274978,0,0,0.00540330631680175,40000000000,216133333.33333334,1.094386181369525,-102.0,0,-0.2844958199592799,-0.012561706116550485,-1.0485382934227865,-0.4668695745617363,-0.46686957456173633,-0.7382178021005892,0.010689235526781249,0,0
0.6417328970763176,2,1,1,0.9229385817157997,0,0,0,3,0,1,6.825460036255307,9.185330208972015,0.0,10.038062150832348,0.0,8.891649112650057,11.053795832276371,8.825363930295334,2,2,0.03245061007298452,48400000000,1570616666.6666667,0.9530057196218046,335.5,1,-0.21502342543600833,-0.013185692521654515,-0.9718583627543376,0.08363155405688912,0.08363155405688909,-0.5109275114178615,0.21462359826790006,0,1
1.0629938337787594,1,1,2,0.4636163081257023,0,0,0,0,0,0,5.968707559985366,5.968707559985366,5.926926025970411,5.707110264748875,7.065613363597717,7.065613363597717,10.942458936768054,6.450996876486422,0,0,0.001606661311128963,90000000000,144600000.0,1.3118948824343015,-150.33333333333337,0,-0.2844958199592799,-0.011601725714884803,-1.0593018977521518,-0.4668695745617363,-0.46686957456173633,-0.7359691998559903,0.009780569568789255,0,0
1.8373853869087897,1,2,1,0.8376265013727084,2,0,3,3,1,1,8.412054873292933,0.0,0.0,8.853808274977197,3.6109179126442243,6.278521424165844,10.997360852134815,7.607050190128317,2,5,0.007344318644696044,250000000000,1836083333.3333333,0.547723868742341,1660.8333333333333,1,-0.20807599146136557,-0.014974414683528912,-1.0430354643026931,0.9093832469848272,0.9093832469848273,-0.6323956755827318,0.07525508775533851,0,1
-0.5135592262370264,2,2,1,1.3089470244281944,1,1,1,1,1,1,8.517393171418904,8.517393171418904,8.517393171418904,8.006700845440367,7.601402334583733,8.006700845440367,11.582729784921584,8.251750861227901,0,0,0.6398128356728873,6400000000,4094853333.3333325,0.07489075717811629,47352.33333333332,1,-0.2844958199592799,-0.01706127612005177,0.7500320618684655,-0.4668695745617363,-0.46686957456173633,0.28295155238863146,-0.2793166011154028,0,0
1.8695797115221005,1,3,2,-0.49504130836493365,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.478734825567875,0.0,10.94076211796919,5.689796232681461,0,0,0.0007571880578011938,260100000000,196945000.0,0.76348726801899,91.33333333333337,1,-0.2844958199592799,-0.014022137217439563,-1.0617101803209823,-0.4668695745617363,-0.46686957456173633,-0.7436710229205872,0.00927819785013051,0,0
-0.7891132362483021,2,2,2,0.026096897190250032,1,1,1,1,1,1,8.006700845440367,7.7266536648476425,6.90875477931522,7.00397413672268,7.170888478512505,6.933423025730715,11.549842244053211,7.387915488437242,0,0,0.7952617456375727,3600000000,2862990000.0,0.03385272040768567,46101.166666666664,1,-0.2844958199592799,-0.01724239858011702,1.1907344603784578,-0.4668695745617363,-0.46686957456173633,0.22264874733594553,-0.1363184684247568,0,0
-0.5135592262370264,2,2,1,0.026096897190250032,3,3,3,1,1,1,8.558527054909215,0.0,6.90875477931522,6.90875477931522,6.90875477931522,6.90875477931522,11.258605094797959,7.336936913707618,2,6,0.2687487239742837,6400000000,1720013333.3333335,0.07139479538918303,19965.166666666668,1,0.28864687578880827,-0.017076705639817735,-0.30194600644802755,1.18463381129414,1.18463381129414,-0.23938895580233677,0.06239273173122439,0,1
-0.2847917733012345,2,1,1,0.4636163081257023,1,1,1,1,1,1,8.517393171418904,7.798523053625206,8.006700845440367,8.006700845440367,7.601402334583733,8.006700845440367,11.650410905035722,8.030626481871032,0,0,0.5869374639586937,10000000000,5869433333.333334,0.05235031206874031,55621.66666666667,1,-0.2844958199592799,-0.01716075897036486,0.6001287711870047,-0.4668695745617363,-0.46686957456173633,0.394227537215194,-0.040894933408870626,0,0
1.2431022551165405,2,1,2,-1.130080895470915,1,1,1,1,1,1,9.324472306021095,8.517393171418904,10.077860939480908,8.327726166461412,8.188966863648876,8.061486866871327,12.424170823661125,9.046408680293819,0,0,0.5667561762073248,115600000000,65517206666.66666,0.04404308649300373,184210.66666666663,1,-0.2844958199592799,-0.017197423130032422,0.5429142051982877,-0.4668695745617363,-0.46686957456173633,1.797569061679539,-0.5092089655409993,0,0
-1.666848273078999,1,3,2,-1.504321540361816,2,0,1,1,1,3,8.619208116822968,9.546884034617925,4.927253685157205,6.2166061010848646,0.0,0.0,11.141612960354934,8.12063826943783,2,3,0.6469009882839191,400000000,258773333.3333333,0.25985418384171477,9576.5,1,0.861746587983893,-0.0162449351472412,0.7701271905985172,0.3588821183662018,0.3588821183662018,-0.4322756492408928,0.17387363585183768,0,0
0.7564222381735122,2,2,1,-0.222430806752854,1,1,1,1,1,1,9.210440366976517,9.305741456739435,9.305741456739435,9.210440366976517,8.517393171418904,8.517393171418904,12.518262557405254,9.067354906294602,0,0,0.9051573396221959,57600000000,52137279999.99999,0.03989467804994814,208571.99999999997,1,-0.2844958199592799,-0.017215732240352805,1.502291819421414,-0.4668695745617363,-0.46686957456173633,2.1316448216619612,0.11558569924328144,0,0
-1.666848273078999,1,1,2,-0.6416298188340922,1,1,1,1,1,1,7.438971592395862,7.601402334583733,7.3783837129967145,6.90875477931522,7.313886831633462,6.90875477931522,11.244228692429528,7.291429117087644,0,0,1.0196156858823724,400000000,407866666.66666657,0.07191892775416805,18926.66666666666,1,-0.2844958199592799,-0.017074392367770218,1.8267847202581347,-0.4668695745617363,-0.46686957456173633,-0.277373219353958,0.04533832488346701,0,0
0.9662521913648202,2,2,1,-0.3554890506588386,1,1,1,3,3,3,8.699681400989514,8.699681400989514,0.0,8.476579508530941,0.0,7.708410667257367,11.82718617522622,8.06211758275474,2,6,0.2888578969360824,78400000000,22646540000.0,0.03920598908265899,77709.5,1,-0.12073930193776282,-0.017218771787314395,-0.24493588808611516,1.18463381129414,1.18463381129414,0.669766355050875,-0.01368601521990953,0,0
0.24394398070070042,1,2,1,0.74923519556253,0,0,0,0,1,0,7.175489713624222,6.481577129276431,8.801705427407326,0.0,8.68375857489284,5.7899601708972535,11.263452910825821,7.813306664354754,0,0,0.13673039543502852,25600000000,3500320000.0,0.1130088808335969,19404.7047140034,1,-0.2844958199592799,-0.016893040773702878,-0.6762219923507096,-0.4668695745617363,-0.46686957456173633,-0.392903752333261,0.20648757000960377,0,1
-0.2847917733012345,1,2,1,1.1620705813604253,2,3,3,1,1,1,7.601402334583733,0.0,7.601402334583733,7.0909098220799835,7.00397413672268,7.0909098220799835,11.293074404122347,7.1316985104669115,2,5,0.24219424472421944,10000000000,2421966666.666667,0.05161094977910513,22969.666666666668,1,0.0976002657677195,-0.0171640221653741,-0.3772287646181923,0.9093832469848272,0.9093832469848273,-0.18967379520828942,0.0655544793231968,0,1
0.8643003776574393,2,1,2,-1.130080895470915,1,1,1,1,1,1,9.246575864558277,9.62819507773027,9.589803677545346,8.883501584323207,8.968396191198256,8.841158975945264,12.539921802025638,9.245498356231996,0,0,0.8585441338046135,67600000000,58037806666.666664,0.04639694056896936,212865.49999999997,1,-0.2844958199592799,-0.01718703433284755,1.370141959954948,-0.4668695745617363,-0.46686957456173633,2.0722748861426403,-0.04072088634116078,0,0
0.24394398070070042,2,2,2,-0.7958621975017078,1,1,1,1,1,1,8.517393171418904,8.517393171418904,9.90353755128617,8.517393171418904,8.594339400592892,8.716207971151853,11.937282110076561,8.955577146281511,0,0,0.6050993431291054,25600000000,15490640000.0,0.08004833886785827,89066.5,1,-0.2844958199592799,-0.017038512996931158,0.6516182522883353,-0.4668695745617363,-0.46686957456173633,0.9189412997260042,0.19787368264883048,0,0
0.6999923241170234,1,1,1,1.0850063694144667,1,1,1,1,1,1,7.313886831633462,7.696667081526462,7.601402334583733,7.00397413672268,6.90875477931522,6.8885724595653635,11.336253916774693,7.28915535530767,0,0,0.12070092448873408,52900000000,6385106666.666665,0.05271120503337977,26297.999999999996,1,-0.2844958199592799,-0.01715916615972576,-0.7216660311315736,-0.4668695745617363,-0.46686957456173633,-0.1223070076638173,0.08583892156270545,0,0
0.08693328192361886,2,1,1,1.3089470244281944,0,0,0,0,0,0,9.714053658392196,9.36220272128543,9.572410734431823,0.0,10.74753012020266,7.783640596221253,11.17865713130312,9.631990988057101,0,0,0.111013492760766,19600000000,2175880000.0,0.9808105805531326,298.2419570432121,1,-0.2844958199592799,-0.013062975032954302,-0.7491301953954929,-0.4668695745617363,-0.46686957456173633,-0.4914268659533647,-0.0866477501538011,0,0
1.486110633212629,1,1,1,-0.222430806752854,3,3,1,1,0,0,8.853808274977197,9.210440366976517,0.0,0.0,0.0,8.364275084991524,11.928961173570773,8.174515071406837,2,4,0.2388739861483679,160000000000,38219933333.33333,0.037135944768785574,92001.49999999999,1,-0.2080760296711843,-0.017227907982612194,-0.38664179889668004,0.6341326826755145,0.6341326826755145,0.45447789016748885,-1.158061651865234,1,1
0.6417328970763176,1,1,1,1.3089470244281944,3,0,0,0,1,0,9.127284796838858,10.180778321920783,9.473319831787592,0.0,9.904437101571716,9.593014391783532,11.141255319524005,9.53825226364703,2,2,0.05869973318303098,48400000000,2841080000.0,1.0747767280987042,-965.6666666666661,0,-0.21502342543600833,-0.012648252956907741,-0.8974412985497089,0.08363155405688912,0.08363155405688909,-0.4896209898803079,0.03323659025685677,0,0
-1.3723900433022265,2,2,1,0.9229385817157997,3,3,3,3,3,3,0.0,8.052614818815567,0.0,7.268920128193722,0.0,7.366445148327599,11.198769360809493,6.934397209928558,2,12,0.5665255602591024,900000000,509889999.99999994,0.06036596128576752,15970.333333333332,1,2.7722015436314544,-0.017125381690663844,0.5422604019548983,2.8361371971500158,2.8361371971500167,-0.3442650225783481,0.06619676554065324,0,1
-1.3723900433022265,1,2,1,0.9229385817157997,2,3,1,1,1,3,0.0,7.202661196523238,6.853299093186078,8.343077871169383,0.0,6.90875477931522,11.265581003077065,7.130098510125578,2,5,0.7347421752608246,900000000,661290000.0,0.05661661298371365,20795.0,1,0.9891280815368593,-0.01714192953850336,1.0191596334601716,0.9093832469848272,0.9093832469848273,-0.2353517765458335,0.08994340375922116,0,0
0.5191192900072952,2,2,1,0.5624443361818806,1,1,1,1,1,1,8.210124405164267,7.80057265467065,7.5256399750415355,7.357556200910353,8.517393171418904,7.577633832602728,11.947101119212299,7.919234971192622,0,0,0.49162170855812376,40000000000,19664966666.666664,0.027954958818474145,95576.16666666664,1,-0.2844958199592799,-0.017268428506789488,0.3299056989868475,-0.4668695745617363,-0.46686957456173633,0.9375499297115617,-0.29507678993185793,0,0
1.4082741704448443,2,1,1,0.9229385817157997,0,0,0,0,0,0,9.946786476931276,5.241747015059643,7.6838639802564295,8.551401362745974,8.602820277383675,7.6236419465115715,11.079446610406865,8.697123001373788,0,0,0.023107395331415797,144400000000,3336716666.666667,0.6815602163803739,2796.166666666667,1,-0.2844958199592799,-0.014383724425465334,-0.9983466613685811,-0.4668695745617363,-0.46686957456173633,-0.5143285057692992,-0.12670534670290567,0,0
1.0152348983243977,2,1,2,1.3089470244281944,1,1,1,1,1,0,7.252762418053187,7.0909098220799835,6.386879319362645,5.303304908059076,8.637284671674058,0.0,11.37578948839359,7.318429020797686,0,0,0.10738238833659194,84100000000,9030890000.0,0.04838744206458795,29634.166666666668,1,-0.2844958199592799,-0.017178249201880713,-0.759424487129911,-0.4668695745617363,-0.46686957456173633,-0.12267946304498878,-0.23225652089798376,0,0
1.4082741704448443,2,3,1,0.14239610782799217,1,1,1,1,1,1,7.601402334583733,8.006700845440367,7.601402334583733,7.601402334583733,7.601402334583733,7.601402334583733,11.200652385877127,7.681406599201042,0,0,0.04508935502801308,144400000000,6510920000.0,0.12645422357106725,14967.333333333334,1,-0.2844958199592799,-0.01683369939812358,-0.9360271355228149,-0.4668695745617363,-0.46686957456173633,-0.3411974313544235,0.043875612815842735,0,0
1.0152348983243977,2,1,1,1.0053451065944692,0,0,0,0,0,0,9.173365135851288,9.21642184229205,8.28121766128665,8.907747686788648,8.40804774415544,9.000483164987708,11.05527982689214,8.891649112650057,0,0,0.024941293305885154,84100000000,2097570000.0,1.0051154431079774,-37.0,0,-0.2844958199592799,-0.012955704879605904,-0.9931475047057595,-0.4668695745617363,-0.46686957456173633,-0.5584358290063136,-0.006744375213109777,0,0
-0.6440902286753902,2,2,1,0.6575761498836257,2,3,3,1,1,1,8.612685172875459,0.0,7.909856667269403,6.968850378341948,6.842683282238422,6.8501261661455,11.546552034397312,7.529227422835191,2,5,0.6767855697299561,4900000000,3316296666.666666,0.039274733161186834,45514.99999999999,1,0.26135339174891953,-0.017218468383506665,0.8548508900102899,0.9093832469848272,0.9093832469848273,0.22574518468183769,-0.12995169108884996,0,1
-0.9531238224996238,2,2,1,0.74923519556253,1,1,0,1,1,1,0.0,10.06160179562982,7.313886831633462,6.803505257608338,6.901737206656574,7.00397413672268,11.177233590453957,8.445482343862237,0,0,0.30879715739018554,2500000000,772008333.3333333,0.3013568506384862,10787.166666666666,1,-0.2844958199592799,-0.0160617620302729,-0.18840747686319329,-0.4668695745617363,-0.46686957456173633,-0.4305346163039907,0.20932443522249056,0,0
-0.9531238224996238,2,2,1,-0.3554890506588386,1,1,1,1,1,1,7.601402334583733,7.32052696227274,8.294299608857235,6.90875477931522,6.398594934535208,6.2166061010848646,11.18874306464836,7.379424187546934,0,0,0.3253468263968054,2500000000,813383333.3333333,0.09845706206585661,14666.0,1,-0.2844958199592799,-0.016957265610489804,-0.1414886607234033,-0.4668695745617363,-0.46686957456173633,-0.36847594885970025,-0.04411678537808472,0,0
-0.7891132362483021,2,2,1,-1.504321540361816,1,1,1,1,1,1,7.70210434005105,8.03947991910045,7.601402334583733,7.013915474810528,7.023758954738443,7.097548850614793,11.590022299355171,7.491738423365854,0,0,0.8661605639906002,3600000000,3118230000.0,0.034484306802256406,50178.333333333336,1,-0.2844958199592799,-0.017239611056869542,1.3917347717141995,-0.4668695745617363,-0.46686957456173633,0.2967629433086145,-0.0973590108136756,0,1
0.7564222381735122,2,1,1,-0.222430806752854,3,3,3,3,3,3,0.0,9.99884318585288,9.04793908261736,9.04793908261736,9.105090961257085,0.0,12.533177333828439,8.987321812850125,2,12,0.9222676849957568,57600000000,53122839999.99999,0.036142645988053355,213345.16666666663,1,0.09760249465226592,-0.017232291933037318,1.550800170153341,2.8361371971500158,2.8361371971500167,2.039006953851654,0.1940119709352217,1,1
0.5191192900072952,2,1,2,0.026096897190250032,0,0,0,0,0,0,9.339788439163069,0.0,6.90875477931522,0.0,0.0,0.0,10.977491183422895,7.632643345326145,0,0,0.012486604233645497,40000000000,499466666.6666666,0.8262813667912441,433.83333333333303,1,-0.2844958199592799,-0.013744993802640399,-1.02845692789875,-0.4668695745617363,-0.46686957456173633,-0.6539777025296871,-0.08329085923814905,0,0
0.8111528623165425,2,2,1,0.14239610782799217,3,1,1,1,1,1,7.403670290012373,7.698936199813447,7.601402334583733,7.601402334583733,6.90875477931522,6.90875477931522,11.532128239187903,7.403670290012373,2,2,0.18357793235493722,62500000000,11473666666.666664,0.0357557886174138,44253.66666666666,1,-0.22336007943218497,-0.017233999338268628,-0.5434077970657156,0.08363155405688912,0.08363155405688909,0.11319444601395645,-0.04407683471674617,0,1
0.3871513198050401,2,2,2,-0.9584219139672199,3,3,3,3,1,1,8.699681400989514,8.428580533059634,0.0,8.434028950155469,8.699681400989514,8.03947991910045,12.118270046516027,8.305689961258702,2,8,0.7063525573006076,32400000000,22885950000.000004,0.031820833306024,123098.33333333336,1,0.05514665463840048,-0.01725136636755009,0.9386742011036997,1.7351349399127651,1.7351349399127654,1.2447232007148372,0.10236571942159423,0,0
0.6417328970763176,2,3,1,1.5129114345882186,1,1,1,1,1,1,7.601402334583733,7.3783837129967145,7.3783837129967145,6.90875477931522,8.006700845440367,6.90875477931522,11.41218573848497,7.438971592395862,0,0,0.15623868376355865,48400000000,7561986666.666666,0.04945790259702477,32672.666666666664,1,-0.2844958199592799,-0.017173524696024782,-0.6209154002416954,-0.4668695745617363,-0.46686957456173633,0.001101726863787178,-0.04138880464474237,0,0
-1.666848273078999,1,1,2,-1.504321540361816,0,0,0,0,0,0,0.0,0.0,6.206575926724928,7.736743682453495,6.198478716492308,7.4360278163518485,10.944441302322607,6.7208231096305,0,0,0.029706847990933784,400000000,11883333.333333332,1.394389901823282,-234.33333333333337,0,-0.2844958199592799,-0.011237631766179423,-0.9796370118987751,-0.4668695745617363,-0.46686957456173633,-0.7228492998254197,0.03372187333531773,0,0
-1.3723900433022265,2,3,2,1.0850063694144667,1,1,1,1,0,0,7.210079628170788,7.1631723908466425,8.33110454805304,9.650271316965625,0.0,0.0,11.206739920953888,8.221613346837316,0,0,0.5860082441696387,900000000,527424999.99999994,0.211565625444376,13861.333333333332,1,-0.2844958199592799,-0.016458057976163475,0.5974944047583657,-0.4668695745617363,-0.46686957456173633,-0.2908634835089785,-0.04038310759811392,0,0
-0.7891132362483021,1,2,2,0.74923519556253,1,0,0,0,0,0,8.81744592104187,8.663023639627777,8.565411763686711,8.232440158470336,9.342420712333391,8.914088348841334,11.066927383071294,8.814627555310697,0,0,0.13290334049988056,3600000000,478460000.0,0.844083099945659,1243.333333333333,1,-0.2844958199592799,-0.013666425382801273,-0.687071809757164,-0.4668695745617363,-0.46686957456173633,-0.5922800787021565,-0.022693269993139253,0,0
0.24394398070070042,2,2,2,-0.49504130836493365,1,1,0,1,1,1,7.61085279039525,11.698392070908255,8.19229373114764,8.03947991910045,8.071218539969863,7.847371836159788,11.819366728370913,10.020321990267583,0,0,0.49883438228511073,25600000000,12770240000.0,0.28162561288328697,57336.33333333333,1,-0.2844958199592799,-0.01614884636967115,0.35035384887657844,-0.4668695745617363,-0.46686957456173633,0.510216450054017,0.7930269086169056,0,0
-0.9531238224996238,1,2,2,-0.3554890506588386,0,0,0,1,1,0,0.0,9.807637226879294,5.834810737062605,0.0,8.862980147485528,5.783825182329737,11.084511535483657,8.370490007717782,0,0,0.18219635607287854,2500000000,455500000.0,0.47384756046853355,4793.248724131659,1,-0.2844958199592799,-0.015300469722904771,-0.5473246079418169,-0.4668695745617363,-0.46686957456173633,-0.6066576775150097,0.05341193473486727,0,0
1.155113830650042,1,1,1,0.6575761498836257,0,0,0,0,0,1,9.297343415597757,10.438576428437798,11.367518117239056,12.355539516286454,8.070906088787819,8.922791623969637,11.718453435657235,11.041512843561073,0,0,0.20866549375366536,102400000000,21367413333.333336,0.9346718617009326,4362.1666666666715,1,-0.2844958199592799,-0.01326660948821632,-0.47228379572213663,-0.4668695745617363,-0.46686957456173633,0.592770155180375,1.0322752855584594,0,0
0.4544096728511559,2,3,1,0.4636163081257023,1,1,1,1,1,1,9.61587214452889,9.210440366976517,8.643825842349603,9.333796175903101,8.619569258033104,9.813179839504594,11.908905733867178,9.302661239751204,0,0,0.4870491909691702,36100000000,17582568333.33333,0.11850212250940588,81573.66666666664,1,-0.2844958199592799,-0.016868796206361086,0.31694247223190436,-0.4668695745617363,-0.46686957456173633,1.0331673235005212,0.16826880998395272,0,0
0.5191192900072952,2,1,2,0.5624443361818806,0,0,0,0,0,0,0.0,6.683360945766275,0.0,5.730099782973575,6.210600077024653,0.0,10.938648136674892,5.5909869805108565,0,0,0.0013349933250333748,40000000000,53400000.0,1.0,0.0,0,-0.2844958199592799,-0.01297828202298203,-1.0600720847743568,-0.4668695745617363,-0.46686957456173633,-0.7410656480338176,0.012402416379995396,0,0
0.3871513198050401,2,1,2,0.8376265013727084,0,1,1,1,1,1,7.824445930877619,10.819798284210286,8.006700845440367,8.006700845440367,7.601402334583733,7.824445930877619,11.463530367865758,9.259225769705994,0,0,0.21742286616926204,32400000000,7044540000.0,0.2682928906642591,28636.333333333336,1,-0.2844958199592799,-0.016207690691615345,-0.44745637796105053,-0.4668695745617363,-0.46686957456173633,0.017132911881109436,0.5030104144431251,0,0
-0.0875094222424097,1,1,1,0.026096897190250032,3,3,3,3,3,3,8.294299608857235,8.294299608857235,8.294299608857235,8.294299608857235,0.0,8.987321812850125,11.96363902304045,8.294299608857235,2,12,0.8408179931833901,14400000000,12107880000.0,0.03964360400003964,96899.0,1,0.47969762513772435,-0.017216840362308843,1.3198878109237764,2.8361371971500158,2.8361371971500167,0.9671298865654947,0.12956116759525627,1,1
0.8111528623165425,2,4,1,0.9229385817157997,0,0,0,0,0,0,7.173958319756794,6.722629794855448,7.628031126930335,0.0,0.0,0.0,10.946102517743777,6.54965074223381,0,0,0.002753322320044053,62500000000,172083333.33333334,1.014043583535109,-9.666666666666629,0,-0.2844958199592799,-0.012916300295828758,-1.0560510788366537,-0.4668695745617363,-0.46686957456173633,-0.7225723900233056,0.0045207375097833236,0,0
1.8373853869087897,2,1,1,0.5624443361818806,1,1,1,1,1,0,10.309185966759637,10.043988352323694,6.340359303727752,10.013417611908324,9.386979145634639,9.276502574229852,11.441420512276299,9.706367029230101,0,0,0.07410985178029644,250000000000,18527500000.0,0.44314757342688793,20634.166666666668,1,-0.2844958199592799,-0.015435964927221189,-0.8537531425589003,-0.4668695745617363,-0.46686957456173633,0.09640946398999617,-0.15814078473058546,0,0
1.3273719327921307,1,3,1,2.129787037334135,1,1,1,1,1,3,9.61587214452889,9.392745258631441,9.210440366976517,9.210440366976517,0.0,9.210440366976517,12.365849610944593,9.15915233520675,2,2,0.49612547372553595,129600000000,64298040000.0,0.05318980174201267,169105.66666666666,1,-0.24204039270348268,-0.01715705386050122,0.34267401053084745,0.08363155405688912,0.08363155405688909,1.6807397067206367,-0.3971374720880685,0,0
0.24394398070070042,2,2,1,-0.6416298188340922,1,1,1,3,1,1,8.294299608857235,7.7102051944325325,0.0,2.833213344056216,2.833213344056216,4.406719247264253,11.014157411214727,6.964293129942395,2,2,0.02927273371208097,25600000000,749386666.6666667,0.22571347235072237,3626.5,1,-0.18897144031468854,-0.0163956160798652,-0.9808677391130175,0.08363155405688912,0.08363155405688909,-0.6340599022396702,-0.006336156636427948,0,0
1.8373853869087897,2,1,2,0.2538723316408949,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.933895349340577,0.0,1,1,0.0,250000000000,0.0,0.0,0.0,0,-0.269211854259697,-0.017391808456482232,-1.0638568315472399,-0.19161901025242356,-0.19161901025242364,-0.7455121172061325,0.009673398634916341,0,1
